"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-05-14 00:00:00",37,61,87.57142857142857,97.42857142857143
"2020-05-15 00:00:00",37,61,89,96
"2020-05-16 00:00:00",35,55,88.71428571428571,96.57142857142857
"2020-05-17 00:00:00",36,51,90.14285714285714,95.85714285714286
"2020-05-18 00:00:00",26,57,88.85714285714286,93
"2020-05-19 00:00:00",41,53,90.28571428571429,94.28571428571429
"2020-05-20 00:00:00",45,51,92.28571428571429,93.71428571428571
"2020-05-21 00:00:00",36,68,93.14285714285714,91.57142857142857
"2020-05-22 00:00:00",36,44,90.57142857142857,89.14285714285714
"2020-05-23 00:00:00",36,48,89.71428571428571,90
"2020-05-24 00:00:00",27,40,86.85714285714286,89.85714285714286
"2020-05-25 00:00:00",32,45,86,94.85714285714286
"2020-05-26 00:00:00",36,51,85,95.14285714285714
"2020-05-27 00:00:00",28,51,82.57142857142857,96.85714285714286
"2020-05-28 00:00:00",28,56,79.71428571428571,99.14285714285714
"2020-05-29 00:00:00",32,52,80.28571428571429,104
"2020-05-30 00:00:00",31,41,78.57142857142857,102.57142857142857
"2020-05-31 00:00:00",37,54,82,102.14285714285714
"2020-06-01 00:00:00",33,48,82.57142857142857,100.57142857142857
"2020-06-02 00:00:00",35,64,84.28571428571429,100.14285714285714
"2020-06-03 00:00:00",36,45,84.57142857142857,102.57142857142857
"2020-06-04 00:00:00",36,68,87.42857142857143,104.57142857142857
"2020-06-05 00:00:00",30,45,86.14285714285714,101.28571428571429
"2020-06-06 00:00:00",32,47,87.14285714285714,101.42857142857143
"2020-06-07 00:00:00",29,48,85.14285714285714,103.71428571428571
"2020-06-08 00:00:00",23,51,84.14285714285714,101.42857142857143
"2020-06-09 00:00:00",37,56,83.28571428571429,103.14285714285714
"2020-06-10 00:00:00",39,55,85.14285714285714,101.71428571428571
"2020-06-11 00:00:00",29,49,81.42857142857143,97.85714285714286
"2020-06-12 00:00:00",31,49,82.14285714285714,98.57142857142857
"2020-06-13 00:00:00",31,62,84.14285714285714,98
"2020-06-14 00:00:00",41,58,87.28571428571429,94.57142857142857
"2020-06-15 00:00:00",29,49,87.85714285714286,96.71428571428571
"2020-06-16 00:00:00",37,53,87.42857142857143,91.42857142857143
"2020-06-17 00:00:00",38,51,86.71428571428571,89.28571428571429
"2020-06-18 00:00:00",25,63,88.14285714285714,90
"2020-06-19 00:00:00",48,48,90.42857142857143,89.28571428571429
"2020-06-20 00:00:00",36,53,89.85714285714286,88.57142857142857
"2020-06-21 00:00:00",25,62,88.14285714285714,88
"2020-06-22 00:00:00",27,69,90.71428571428571,84.57142857142857
"2020-06-23 00:00:00",31,63,91.28571428571429,91.14285714285714
"2020-06-24 00:00:00",32,42,89.14285714285714,94
"2020-06-25 00:00:00",31,52,88.42857142857143,95.28571428571429
"2020-06-26 00:00:00",29,76,89.71428571428571,94.14285714285714
"2020-06-27 00:00:00",30,53,88.85714285714286,95.42857142857143
"2020-06-28 00:00:00",36,43,87.71428571428571,96.42857142857143
"2020-06-29 00:00:00",34,60,87.42857142857143,100
"2020-06-30 00:00:00",34,56,86.85714285714286,97.57142857142857
"2020-07-01 00:00:00",36,50,88.57142857142857,94.14285714285714
"2020-07-02 00:00:00",32,50,88.42857142857143,95
"2020-07-03 00:00:00",37,52,86.14285714285714,98.57142857142857
"2020-07-04 00:00:00",37,50,86.71428571428571,99.42857142857143
"2020-07-05 00:00:00",29,54,87.28571428571429,101.14285714285714
"2020-07-06 00:00:00",28,63,86.85714285714286,99
"2020-07-07 00:00:00",37,67,88.85714285714286,96.14285714285714
"2020-07-08 00:00:00",26,49,87.28571428571429,97.71428571428571
"2020-07-09 00:00:00",36,47,87.42857142857143,96.57142857142857
"2020-07-10 00:00:00",28,45,85.14285714285714,95.57142857142857
"2020-07-11 00:00:00",29,63,85.85714285714286,96
"2020-07-12 00:00:00",31,59,86.85714285714286,95
"2020-07-13 00:00:00",33,52,86,95.57142857142857
"2020-07-14 00:00:00",34,60,84.57142857142857,96.71428571428571
"2020-07-15 00:00:00",29,53,85.57142857142857,96.57142857142857
"2020-07-16 00:00:00",32,53,85.85714285714286,95
"2020-07-17 00:00:00",30,61,88.42857142857143,92.71428571428571
"2020-07-18 00:00:00",41,56,89.14285714285714,90.42857142857143
"2020-07-19 00:00:00",25,46,86.42857142857143,89.42857142857143
"2020-07-20 00:00:00",37,70,89.57142857142857,89
"2020-07-21 00:00:00",27,51,87.28571428571429,89.71428571428571
"2020-07-22 00:00:00",33,49,87.28571428571429,88
"2020-07-23 00:00:00",31,59,88,88
"2020-07-24 00:00:00",35,65,89.28571428571429,90.28571428571429
"2020-07-25 00:00:00",32,59,88.42857142857143,90
"2020-07-26 00:00:00",42,58,92.57142857142857,87.85714285714286
"2020-07-27 00:00:00",32,61,90.57142857142857,86.28571428571429
"2020-07-28 00:00:00",28,69,93.28571428571429,85.14285714285714
"2020-07-29 00:00:00",45,46,94.57142857142857,87.85714285714286
"2020-07-30 00:00:00",31,69,96,87.28571428571429
"2020-07-31 00:00:00",35,63,95.71428571428571,89.14285714285714
"2020-08-01 00:00:00",30,60,95.57142857142857,89
"2020-08-02 00:00:00",36,51,93.71428571428571,92
"2020-08-03 00:00:00",29,68,94.28571428571429,95.71428571428571
"2020-08-04 00:00:00",37,67,95.28571428571429,95.42857142857143
"2020-08-05 00:00:00",31,53,94.28571428571429,95.57142857142857
"2020-08-06 00:00:00",43,64,95.28571428571429,97.28571428571429
"2020-08-07 00:00:00",31,61,94.42857142857143,95.42857142857143
"2020-08-08 00:00:00",24,60,93.57142857142857,98
"2020-08-09 00:00:00",37,59,94.85714285714286,97.71428571428571
"2020-08-10 00:00:00",29,49,92.14285714285714,94.85714285714286
"2020-08-11 00:00:00",27,66,90.57142857142857,94.28571428571429
"2020-08-12 00:00:00",25,56,90.14285714285714,93.42857142857143
"2020-08-13 00:00:00",42,58,89.14285714285714,92.42857142857143
"2020-08-14 00:00:00",43,59,90.57142857142857,91
"2020-08-15 00:00:00",40,73,94.71428571428571,87.71428571428571
"2020-08-16 00:00:00",29,58,93.42857142857143,89.71428571428571
"2020-08-17 00:00:00",32,50,94,90.14285714285714
"2020-08-18 00:00:00",33,59,93.85714285714286,90.42857142857143
"2020-08-19 00:00:00",37,53,95.14285714285714,88.28571428571429
"2020-08-20 00:00:00",46,64,96.57142857142857,88.85714285714286
"2020-08-21 00:00:00",24,45,91.85714285714286,87.57142857142857
"2020-08-22 00:00:00",26,53,87,89.57142857142857
"2020-08-23 00:00:00",38,60,88.57142857142857,87.85714285714286
"2020-08-24 00:00:00",27,50,87.85714285714286,89.28571428571429
"2020-08-25 00:00:00",21,64,86.85714285714286,89.57142857142857
"2020-08-26 00:00:00",29,56,86.14285714285714,92.71428571428571
"2020-08-27 00:00:00",38,43,82,93.42857142857143
"2020-08-28 00:00:00",32,50,83.85714285714286,97
"2020-08-29 00:00:00",41,50,85.57142857142857,97.42857142857143
"2020-08-30 00:00:00",38,48,83.85714285714286,94.42857142857143
"2020-08-31 00:00:00",37,59,86.57142857142857,92.71428571428571
"2020-09-01 00:00:00",41,53,87.85714285714286,95.14285714285714
"2020-09-02 00:00:00",42,46,88.28571428571429,92.71428571428571
"2020-09-03 00:00:00",36,50,89,92
"2020-09-04 00:00:00",25,64,90,90.28571428571429
"2020-09-05 00:00:00",30,60,89.85714285714286,90
"2020-09-06 00:00:00",44,50,91,91.42857142857143
"2020-09-07 00:00:00",38,62,91.57142857142857,89.42857142857143
"2020-09-08 00:00:00",33,58,91.14285714285714,86.71428571428571
"2020-09-09 00:00:00",39,49,91.14285714285714,88.14285714285714
"2020-09-10 00:00:00",42,50,92,87.28571428571429
"2020-09-11 00:00:00",34,59,92.57142857142857,87.71428571428571
"2020-09-12 00:00:00",44,61,94.71428571428571,87.57142857142857
"2020-09-13 00:00:00",29,79,96.71428571428571,91.42857142857143
"2020-09-14 00:00:00",33,41,93,93
"2020-09-15 00:00:00",34,59,93.28571428571429,95.28571428571429
"2020-09-16 00:00:00",39,52,93.71428571428571,93.57142857142857
"2020-09-17 00:00:00",37,55,93.71428571428571,95.28571428571429
"2020-09-18 00:00:00",35,51,92.71428571428571,95.42857142857143
"2020-09-19 00:00:00",51,50,92.14285714285714,95.14285714285714
"2020-09-20 00:00:00",33,66,90.85714285714286,92.42857142857143
"2020-09-21 00:00:00",55,54,95.85714285714286,93.28571428571429
"2020-09-22 00:00:00",43,61,97.42857142857143,91
"2020-09-23 00:00:00",36,52,97,92.14285714285714
"2020-09-24 00:00:00",37,63,98.14285714285714,87.85714285714286
"2020-09-25 00:00:00",43,66,101.42857142857143,89.42857142857143
"2020-09-26 00:00:00",43,41,99,87.14285714285714
"2020-09-27 00:00:00",48,65,101,89.14285714285714
"2020-09-28 00:00:00",47,42,98.14285714285714,89.42857142857143
"2020-09-29 00:00:00",29,47,94.14285714285714,89.85714285714286
"2020-09-30 00:00:00",44,54,95.57142857142857,89.42857142857143
"2020-10-01 00:00:00",34,66,95.57142857142857,90.85714285714286
"2020-10-02 00:00:00",40,58,94,85.28571428571429
"2020-10-03 00:00:00",42,70,98,85.71428571428571
"2020-10-04 00:00:00",35,44,93.14285714285714,83.42857142857143
"2020-10-05 00:00:00",37,59,94.14285714285714,82.57142857142857
"2020-10-06 00:00:00",29,74,98,81.28571428571429
"2020-10-07 00:00:00",35,65,98.28571428571429,81.71428571428571
"2020-10-08 00:00:00",47,60,99.28571428571429,83
"2020-10-09 00:00:00",39,55,98.71428571428571,84.71428571428571
"2020-10-10 00:00:00",41,51,95.85714285714286,85.57142857142857
"2020-10-11 00:00:00",35,44,95.85714285714286,82.85714285714286
"2020-10-12 00:00:00",42,54,95.85714285714286,82.14285714285714
"2020-10-13 00:00:00",32,45,92.14285714285714,86.57142857142857
"2020-10-14 00:00:00",29,46,88.57142857142857,88.14285714285714
"2020-10-15 00:00:00",29,72,87.71428571428571,89.57142857142857
"2020-10-16 00:00:00",35,49,86.28571428571429,91.42857142857143
"2020-10-17 00:00:00",35,57,86.28571428571429,93.28571428571429
"2020-10-18 00:00:00",26,59,87.14285714285714,95.57142857142857
"2020-10-19 00:00:00",35,55,86.28571428571429,98.57142857142857
"2020-10-20 00:00:00",38,54,88.42857142857143,95.57142857142857
"2020-10-21 00:00:00",39,61,92,93.85714285714286
"2020-10-22 00:00:00",32,63,91.14285714285714,92.14285714285714
"2020-10-23 00:00:00",53,64,95.85714285714286,92.85714285714286
"2020-10-24 00:00:00",37,63,97,90.57142857142857
"2020-10-25 00:00:00",35,46,96.42857142857143,91.28571428571429
"2020-10-26 00:00:00",39,63,98.14285714285714,87.57142857142857
"2020-10-27 00:00:00",37,55,98.14285714285714,86.14285714285714
"2020-10-28 00:00:00",39,65,98.71428571428571,85.57142857142857
"2020-10-29 00:00:00",32,41,95.57142857142857,87.42857142857143
"2020-10-30 00:00:00",38,66,93.71428571428571,83.28571428571429
"2020-10-31 00:00:00",44,50,92.85714285714286,83.28571428571429
"2020-11-01 00:00:00",30,51,92.85714285714286,82.28571428571429
"2020-11-02 00:00:00",36,66,92.85714285714286,82
"2020-11-03 00:00:00",34,50,91.71428571428571,81.42857142857143
"2020-11-04 00:00:00",45,54,91,83.57142857142857
"2020-11-05 00:00:00",34,48,92.28571428571429,80
"2020-11-06 00:00:00",27,38,86.71428571428571,83.57142857142857
"2020-11-07 00:00:00",26,50,84.14285714285714,84.42857142857143
"2020-11-08 00:00:00",27,50,83.57142857142857,84.71428571428571
"2020-11-09 00:00:00",30,56,81.28571428571429,84.28571428571429
"2020-11-10 00:00:00",26,63,82,85.42857142857143
"2020-11-11 00:00:00",34,56,80.71428571428571,84.57142857142857
"2020-11-12 00:00:00",27,56,80.85714285714286,86.85714285714286
"2020-11-13 00:00:00",25,48,82,83.85714285714286
"2020-11-14 00:00:00",28,45,81.57142857142857,79.42857142857143
"2020-11-15 00:00:00",32,44,81.42857142857143,77.85714285714286
"2020-11-16 00:00:00",33,43,80,79.85714285714286
"2020-11-17 00:00:00",30,53,79.14285714285714,77.57142857142857
"2020-11-18 00:00:00",22,50,76.57142857142857,74.57142857142857
"2020-11-19 00:00:00",39,49,77.28571428571429,73.28571428571429
"2020-11-20 00:00:00",37,43,78.28571428571429,72.42857142857143
"2020-11-21 00:00:00",35,48,79.71428571428571,73.28571428571429
"2020-11-22 00:00:00",31,49,80.28571428571429,74.14285714285714
"2020-11-23 00:00:00",27,42,79.28571428571429,73.14285714285714
"2020-11-24 00:00:00",34,44,78.57142857142857,72.57142857142857
"2020-11-25 00:00:00",33,59,81.42857142857143,74.57142857142857
"2020-11-26 00:00:00",29,48,79.85714285714286,75.14285714285714
"2020-11-27 00:00:00",30,65,82,76.85714285714286
"2020-11-28 00:00:00",29,48,81.14285714285714,78.85714285714286
"2020-11-29 00:00:00",33,50,81.57142857142857,78.71428571428571
"2020-11-30 00:00:00",38,52,84.57142857142857,78.71428571428571
"2020-12-01 00:00:00",32,46,84.57142857142857,80.85714285714286
"2020-12-02 00:00:00",30,65,85,80.14285714285714
"2020-12-03 00:00:00",36,62,88,79.28571428571429
"2020-12-04 00:00:00",31,63,87.85714285714286,78
"2020-12-05 00:00:00",35,61,90.57142857142857,74.14285714285714
"2020-12-06 00:00:00",28,39,88.28571428571429,73.71428571428571
"2020-12-07 00:00:00",20,56,86.28571428571429,74.14285714285714
"2020-12-08 00:00:00",35,39,85.71428571428571,73.57142857142857
"2020-12-09 00:00:00",30,58,84.71428571428571,71.42857142857143
"2020-12-10 00:00:00",37,41,81.85714285714286,69.71428571428571
"2020-12-11 00:00:00",30,61,81.42857142857143,71.85714285714286
"2020-12-12 00:00:00",26,46,78,76.71428571428571
"2020-12-13 00:00:00",32,52,80.42857142857143,78.28571428571429
"2020-12-14 00:00:00",23,52,80.28571428571429,79.71428571428571
"2020-12-15 00:00:00",39,50,82.42857142857143,78.28571428571429
"2020-12-16 00:00:00",36,46,81.57142857142857,81
"2020-12-17 00:00:00",29,62,83.42857142857143,81.42857142857143
"2020-12-18 00:00:00",32,41,80.85714285714286,79.42857142857143
"2020-12-19 00:00:00",37,44,82.14285714285714,78.71428571428571
"2020-12-20 00:00:00",28,58,82.42857142857143,77.71428571428571
"2020-12-21 00:00:00",31,47,82.85714285714286,76
"2020-12-22 00:00:00",27,52,81.42857142857143,79.14285714285714
"2020-12-23 00:00:00",39,59,83.71428571428571,81
"2020-12-24 00:00:00",28,46,81.28571428571429,84.85714285714286
"2020-12-25 00:00:00",39,52,83.85714285714286,88.42857142857143
"2020-12-26 00:00:00",23,63,84.57142857142857,87.14285714285714
"2020-12-27 00:00:00",27,52,83.57142857142857,88.85714285714286
"2020-12-28 00:00:00",33,50,84.28571428571429,88.14285714285714
"2020-12-29 00:00:00",28,43,83.14285714285714,87.28571428571429
"2020-12-30 00:00:00",30,50,80.57142857142857,84.85714285714286
"2020-12-31 00:00:00",35,60,83.57142857142857,84.57142857142857
"2021-01-01 00:00:00",36,49,82.71428571428571,83.14285714285714
"2021-01-02 00:00:00",33,58,83.42857142857143,85.85714285714286
"2021-01-03 00:00:00",30,62,85.28571428571429,82.57142857142857
"2021-01-04 00:00:00",31,50,85,85.14285714285714
"2021-01-05 00:00:00",30,58,87.42857142857143,86.57142857142857
"2021-01-06 00:00:00",31,60,89,84.57142857142857
"2021-01-07 00:00:00",31,47,86.57142857142857,79.85714285714286
"2021-01-08 00:00:00",36,44,85.85714285714286,79
"2021-01-09 00:00:00",34,51,85,77.85714285714286
"2021-01-10 00:00:00",25,53,83,81.28571428571429
"2021-01-11 00:00:00",40,50,84.28571428571429,77.42857142857143
"2021-01-12 00:00:00",31,51,83.42857142857143,74.71428571428571
"2021-01-13 00:00:00",28,51,81.71428571428571,78.42857142857143
"2021-01-14 00:00:00",32,57,83.28571428571429,80.71428571428571
"2021-01-15 00:00:00",35,52,84.28571428571429,79.28571428571429
"2021-01-16 00:00:00",33,53,84.42857142857143,79.14285714285714
"2021-01-17 00:00:00",30,50,84.71428571428571,77.28571428571429
"2021-01-18 00:00:00",43,53,85.57142857142857,82
"2021-01-19 00:00:00",50,61,89.71428571428571,83.28571428571429
"2021-01-20 00:00:00",31,63,91.85714285714286,81.71428571428571
"2021-01-21 00:00:00",34,53,91.57142857142857,82.57142857142857
"2021-01-22 00:00:00",32,41,89.57142857142857,82.57142857142857
"2021-01-23 00:00:00",30,42,87.57142857142857,83.57142857142857
"2021-01-24 00:00:00",27,35,85,84.85714285714286
"2021-01-25 00:00:00",22,63,83.42857142857143,82.57142857142857
"2021-01-26 00:00:00",26,65,80.57142857142857,80.85714285714286
"2021-01-27 00:00:00",38,61,81.28571428571429,80.57142857142857
"2021-01-28 00:00:00",24,57,80.42857142857143,80.42857142857143
"2021-01-29 00:00:00",41,56,83.85714285714286,83.57142857142857
"2021-01-30 00:00:00",40,50,86.42857142857143,84.85714285714286
"2021-01-31 00:00:00",36,60,91.28571428571429,83.57142857142857
"2021-02-01 00:00:00",33,52,91.28571428571429,83
"2021-02-02 00:00:00",42,48,91.14285714285714,85.14285714285714
"2021-02-03 00:00:00",20,62,88.71428571428571,85.57142857142857
"2021-02-04 00:00:00",39,60,91.28571428571429,87.42857142857143
"2021-02-05 00:00:00",37,59,91.14285714285714,85.71428571428571
"2021-02-06 00:00:00",29,52,89.85714285714286,85.14285714285714
"2021-02-07 00:00:00",24,54,87.28571428571429,85.28571428571429
"2021-02-08 00:00:00",29,54,87,84.71428571428571
"2021-02-09 00:00:00",28,53,85.71428571428571,83.57142857142857
"2021-02-10 00:00:00",36,51,86.42857142857143,83
"2021-02-11 00:00:00",41,42,84.14285714285714,81.71428571428571
"2021-02-12 00:00:00",28,66,83.85714285714286,79.71428571428571
"2021-02-13 00:00:00",32,53,84.42857142857143,76.71428571428571
"2021-02-14 00:00:00",25,59,85.28571428571429,76.42857142857143
"2021-02-15 00:00:00",38,68,88.57142857142857,77.42857142857143
"2021-02-16 00:00:00",36,50,89.28571428571429,82.28571428571429
"2021-02-17 00:00:00",39,55,90.28571428571429,84
"2021-02-18 00:00:00",37,51,91,85
"2021-02-19 00:00:00",34,49,89.42857142857143,90.85714285714286
"2021-02-20 00:00:00",30,51,88.85714285714286,90.57142857142857
"2021-02-21 00:00:00",29,38,86.42857142857143,90.28571428571429
"2021-02-22 00:00:00",30,44,81.85714285714286,90.14285714285714
"2021-02-23 00:00:00",31,55,81.85714285714286,86.14285714285714
"2021-02-24 00:00:00",29,50,79.71428571428571,88.28571428571429
"2021-02-25 00:00:00",34,64,81.14285714285714,87.71428571428571
"2021-02-26 00:00:00",28,42,79.28571428571429,81
"2021-02-27 00:00:00",35,56,80.71428571428571,84
"2021-02-28 00:00:00",30,44,81.71428571428571,84.42857142857143
"2021-03-01 00:00:00",40,62,85.71428571428571,84.57142857142857
"2021-03-02 00:00:00",40,59,87.57142857142857,86.28571428571429
"2021-03-03 00:00:00",33,63,90,83.14285714285714
"2021-03-04 00:00:00",31,58,88.71428571428571,79.85714285714286
"2021-03-05 00:00:00",39,54,92,81.42857142857143
"2021-03-06 00:00:00",31,45,89.85714285714286,80.28571428571429
"2021-03-07 00:00:00",27,50,90.28571428571429,81
"2021-03-08 00:00:00",34,48,87.42857142857143,83.28571428571429
"2021-03-09 00:00:00",37,59,87,79.14285714285714
"2021-03-10 00:00:00",27,48,84,78.71428571428571
"2021-03-11 00:00:00",32,70,85.85714285714286,79.85714285714286
"2021-03-12 00:00:00",41,62,87.28571428571429,80.28571428571429
"2021-03-13 00:00:00",25,50,87.14285714285714,81.71428571428571
"2021-03-14 00:00:00",31,41,86.42857142857143,84.42857142857143
"2021-03-15 00:00:00",33,49,86.42857142857143,79.71428571428571
"2021-03-16 00:00:00",39,70,88.28571428571429,79.14285714285714
"2021-03-17 00:00:00",35,59,91,78.85714285714286
"2021-03-18 00:00:00",40,58,90.42857142857143,80.85714285714286
"2021-03-19 00:00:00",41,64,90.71428571428571,81.42857142857143
"2021-03-20 00:00:00",37,46,91.85714285714286,80.28571428571429
"2021-03-21 00:00:00",27,52,92.85714285714286,76
"2021-03-22 00:00:00",29,59,93.71428571428571,77.42857142857143
"2021-03-23 00:00:00",43,52,91.71428571428571,78.85714285714286
"2021-03-24 00:00:00",33,65,92.28571428571429,78.42857142857143
"2021-03-25 00:00:00",36,62,92.28571428571429,77.14285714285714
"2021-03-26 00:00:00",28,52,88.71428571428571,78.71428571428571
"2021-03-27 00:00:00",31,61,90,78.28571428571429
"2021-03-28 00:00:00",27,51,89.85714285714286,80
"2021-03-29 00:00:00",31,53,89.28571428571429,79.85714285714286
"2021-03-30 00:00:00",37,58,89.28571428571429,82
"2021-03-31 00:00:00",39,48,87.71428571428571,82.28571428571429
"2021-04-01 00:00:00",45,67,89.71428571428571,83
"2021-04-02 00:00:00",33,47,89.71428571428571,84.71428571428571
"2021-04-03 00:00:00",41,68,92.14285714285714,87.57142857142857
"2021-04-04 00:00:00",34,67,95.42857142857143,87.28571428571429
"2021-04-05 00:00:00",21,49,93.42857142857143,90.71428571428571
"2021-04-06 00:00:00",35,40,90.57142857142857,92.57142857142857
"2021-04-07 00:00:00",34,77,94,94.42857142857143
"2021-04-08 00:00:00",32,65,91.85714285714286,96.57142857142857
"2021-04-09 00:00:00",46,71,97.14285714285714,95.57142857142857
"2021-04-10 00:00:00",39,62,96,94.57142857142857
"2021-04-11 00:00:00",42,59,96,96.14285714285714
"2021-04-12 00:00:00",37,54,99,95.57142857142857
"2021-04-13 00:00:00",30,60,101.14285714285714,93.14285714285714
"2021-04-14 00:00:00",44,53,99.14285714285714,90.57142857142857
"2021-04-15 00:00:00",46,53,99.42857142857143,86.14285714285714
"2021-04-16 00:00:00",32,64,96.42857142857143,85.28571428571429
"2021-04-17 00:00:00",34,58,95.14285714285714,83.14285714285714
"2021-04-18 00:00:00",40,56,94.42857142857143,82
"2021-04-19 00:00:00",35,52,93.85714285714286,80.71428571428571
"2021-04-20 00:00:00",47,67,97.28571428571429,80.57142857142857
"2021-04-21 00:00:00",42,60,98,81.71428571428571
"2021-04-22 00:00:00",47,76,101.42857142857143,84.28571428571429
"2021-04-23 00:00:00",45,62,103,85.28571428571429
"2021-04-24 00:00:00",46,55,104.28571428571429,86.57142857142857
"2021-04-25 00:00:00",35,57,103.71428571428571,86.71428571428571
"2021-04-26 00:00:00",34,56,104.14285714285714,90.14285714285714
"2021-04-27 00:00:00",41,57,101.85714285714286,89.57142857142857
"2021-04-28 00:00:00",41,50,100.28571428571429,92.28571428571429
"2021-04-29 00:00:00",36,50,95,90.28571428571429
"2021-04-30 00:00:00",40,53,93,89.57142857142857
"2021-05-01 00:00:00",45,42,91,91.28571428571429
"2021-05-02 00:00:00",28,61,90.57142857142857,91.42857142857143
"2021-05-03 00:00:00",22,66,90.28571428571429,87.14285714285714
"2021-05-04 00:00:00",37,52,89,89
"2021-05-05 00:00:00",24,48,86.28571428571429,85.42857142857143
"2021-05-06 00:00:00",32,70,88.57142857142857,89.42857142857143
"2021-05-07 00:00:00",49,64,91.42857142857143,89
"2021-05-08 00:00:00",36,62,93,87.14285714285714
"2021-05-09 00:00:00",32,57,93,87.28571428571429
"2021-05-10 00:00:00",42,49,93.42857142857143,87
"2021-05-11 00:00:00",47,66,96.85714285714286,87.14285714285714
"2021-05-12 00:00:00",48,59,101.85714285714286,88.57142857142857
"2021-05-13 00:00:00",30,69,101.42857142857143,86
"2021-05-14 00:00:00",32,60,98.42857142857143,87.57142857142857
"2021-05-15 00:00:00",16,54,94.42857142857143,89
"2021-05-16 00:00:00",39,47,94,88.71428571428571
"2021-05-17 00:00:00",43,56,95.14285714285714,90.14285714285714
"2021-05-18 00:00:00",33,52,91.14285714285714,88.85714285714286
"2021-05-19 00:00:00",41,66,91.14285714285714,90.28571428571429
"2021-05-20 00:00:00",32,52,89,92.28571428571429
"2021-05-21 00:00:00",43,57,90.14285714285714,93.14285714285714
"2021-05-22 00:00:00",33,64,94,90.57142857142857
"2021-05-23 00:00:00",27,60,94.14285714285714,89.71428571428571
"2021-05-24 00:00:00",38,57,93.57142857142857,86.85714285714286
"2021-05-25 00:00:00",35,55,94.28571428571429,86
"2021-05-26 00:00:00",33,55,91.57142857142857,85
"2021-05-27 00:00:00",36,57,92.85714285714286,82.57142857142857
"2021-05-28 00:00:00",34,47,90.14285714285714,79.71428571428571
"2021-05-29 00:00:00",38,60,90.28571428571429,80.28571428571429
"2021-05-30 00:00:00",36,66,92.42857142857143,78.57142857142857
"2021-05-31 00:00:00",41,54,92.42857142857143,82
"2021-06-01 00:00:00",48,52,93.85714285714286,82.57142857142857
"2021-06-02 00:00:00",32,68,95.57142857142857,84.28571428571429
"2021-06-03 00:00:00",33,71,97.14285714285714,84.57142857142857
"2021-06-04 00:00:00",41,57,99.57142857142857,87.42857142857143
"2021-06-05 00:00:00",43,56,99.71428571428571,86.14285714285714
"2021-06-06 00:00:00",39,45,97.14285714285714,87.14285714285714
"2021-06-07 00:00:00",31,71,98.14285714285714,85.14285714285714
"2021-06-08 00:00:00",30,62,97,84.14285714285714
"2021-06-09 00:00:00",34,52,95,83.28571428571429
"2021-06-10 00:00:00",48,54,94.71428571428571,85.14285714285714
"2021-06-11 00:00:00",40,58,94.71428571428571,81.42857142857143
"2021-06-12 00:00:00",43,58,95,82.14285714285714
"2021-06-13 00:00:00",35,66,97.42857142857143,84.14285714285714
"2021-06-14 00:00:00",31,41,93.14285714285714,87.28571428571429
"2021-06-15 00:00:00",44,53,93.85714285714286,87.85714285714286
"2021-06-16 00:00:00",39,65,96.42857142857143,87.42857142857143
"2021-06-17 00:00:00",29,59,94.42857142857143,86.71428571428571
"2021-06-18 00:00:00",29,77,95.57142857142857,88.14285714285714
"2021-06-19 00:00:00",37,55,94.28571428571429,90.42857142857143
"2021-06-20 00:00:00",39,53,93,89.85714285714286
"2021-06-21 00:00:00",26,62,95.28571428571429,88.14285714285714
"2021-06-22 00:00:00",31,70,95.85714285714286,90.71428571428571
"2021-06-23 00:00:00",46,56,95.57142857142857,91.28571428571429
"2021-06-24 00:00:00",32,60,96.14285714285714,89.14285714285714
"2021-06-25 00:00:00",44,64,96.42857142857143,88.42857142857143
"2021-06-26 00:00:00",41,54,96.85714285714286,89.71428571428571
"2021-06-27 00:00:00",27,57,95.71428571428571,88.85714285714286
"2021-06-28 00:00:00",27,63,96,87.71428571428571
"2021-06-29 00:00:00",39,62,96,87.42857142857143
"2021-06-30 00:00:00",35,65,95.71428571428571,86.85714285714286
"2021-07-01 00:00:00",36,59,96.14285714285714,88.57142857142857
"2021-07-02 00:00:00",37,61,94.71428571428571,88.42857142857143
"2021-07-03 00:00:00",40,61,95.57142857142857,86.14285714285714
"2021-07-04 00:00:00",35,45,95,86.71428571428571
"2021-07-05 00:00:00",34,60,95.57142857142857,87.28571428571429
"2021-07-06 00:00:00",38,52,94,86.85714285714286
"2021-07-07 00:00:00",43,66,95.28571428571429,88.85714285714286
"2021-07-08 00:00:00",29,60,94.42857142857143,87.28571428571429
"2021-07-09 00:00:00",43,60,95.14285714285714,87.42857142857143
"2021-07-10 00:00:00",26,53,92,85.14285714285714
"2021-07-11 00:00:00",27,58,92.71428571428571,85.85714285714286
"2021-07-12 00:00:00",31,59,92.14285714285714,86.85714285714286
"2021-07-13 00:00:00",38,53,92.28571428571429,86
"2021-07-14 00:00:00",33,65,90.71428571428571,84.57142857142857
"2021-07-15 00:00:00",36,51,90.42857142857143,85.57142857142857
"2021-07-16 00:00:00",40,57,89.57142857142857,85.85714285714286
"2021-07-17 00:00:00",27,63,91.14285714285714,88.42857142857143
"2021-07-18 00:00:00",31,58,91.71428571428571,89.14285714285714
"2021-07-19 00:00:00",36,61,92.71428571428571,86.42857142857143
