"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2021-07-15 00:00:00",13,13,27,26.285714285714285
"2021-07-16 00:00:00",18,9,26.714285714285715,26.857142857142858
"2021-07-17 00:00:00",20,15,28.142857142857142,27.571428571428573
"2021-07-18 00:00:00",23,12,29.142857142857142,28.285714285714285
"2021-07-19 00:00:00",24,11,30.285714285714285,28.714285714285715
"2021-07-20 00:00:00",22,14,31.571428571428573,28.571428571428573
"2021-07-21 00:00:00",22,14,32.857142857142854,28.857142857142858
"2021-07-22 00:00:00",21,15,34.285714285714285,29
"2021-07-23 00:00:00",15,22,35.714285714285715,29.142857142857142
"2021-07-24 00:00:00",15,23,36.142857142857146,29.857142857142858
"2021-07-25 00:00:00",21,14,36.142857142857146,30
"2021-07-26 00:00:00",21,14,36.142857142857146,29.714285714285715
"2021-07-27 00:00:00",21,16,36.285714285714285,30.285714285714285
"2021-07-28 00:00:00",26,7,35.857142857142854,30.142857142857142
"2021-07-29 00:00:00",21,15,35.857142857142854,29.857142857142858
"2021-07-30 00:00:00",24,14,36,29.857142857142858
"2021-07-31 00:00:00",23,14,35.857142857142854,29.571428571428573
"2021-08-01 00:00:00",19,16,35.857142857142854,29.571428571428573
"2021-08-02 00:00:00",23,17,36.57142857142857,29.857142857142858
"2021-08-03 00:00:00",23,12,36.285714285714285,29.857142857142858
"2021-08-04 00:00:00",19,14,36.285714285714285,29.857142857142858
"2021-08-05 00:00:00",16,16,35.714285714285715,29.857142857142858
"2021-08-06 00:00:00",21,13,35.142857142857146,29.714285714285715
"2021-08-07 00:00:00",20,16,35,29.714285714285715
"2021-08-08 00:00:00",16,19,35,30
"2021-08-09 00:00:00",23,11,34.142857142857146,29.571428571428573
"2021-08-10 00:00:00",18,16,34,29
"2021-08-11 00:00:00",15,16,33.714285714285715,28.857142857142858
"2021-08-12 00:00:00",21,12,33.857142857142854,28.571428571428573
"2021-08-13 00:00:00",23,15,34.42857142857143,28.285714285714285
"2021-08-14 00:00:00",15,16,33.714285714285715,27.714285714285715
"2021-08-15 00:00:00",15,17,33.285714285714285,27.571428571428573
"2021-08-16 00:00:00",18,8,32.142857142857146,28.714285714285715
"2021-08-17 00:00:00",16,16,31.857142857142858,29.571428571428573
"2021-08-18 00:00:00",23,12,32.42857142857143,30.571428571428573
"2021-08-19 00:00:00",21,9,32,31.428571428571427
"2021-08-20 00:00:00",18,14,31.142857142857142,32.142857142857146
"2021-08-21 00:00:00",15,11,30.428571428571427,32.57142857142857
"2021-08-22 00:00:00",15,16,30.285714285714285,33.142857142857146
"2021-08-23 00:00:00",26,8,31.428571428571427,32.857142857142854
"2021-08-24 00:00:00",17,16,31.571428571428573,32.57142857142857
"2021-08-25 00:00:00",14,17,31,32.285714285714285
"2021-08-26 00:00:00",22,14,31.857142857142858,32
"2021-08-27 00:00:00",19,16,32.285714285714285,32.142857142857146
"2021-08-28 00:00:00",23,13,33.714285714285715,32.142857142857146
"2021-08-29 00:00:00",19,15,34.142857142857146,31.714285714285715
"2021-08-30 00:00:00",21,12,34,30.857142857142858
"2021-08-31 00:00:00",20,11,33.714285714285715,30.285714285714285
"2021-09-01 00:00:00",17,12,33.42857142857143,29.571428571428573
"2021-09-02 00:00:00",16,15,32.714285714285715,28.857142857142858
"2021-09-03 00:00:00",14,12,31.428571428571427,27.714285714285715
"2021-09-04 00:00:00",15,13,30.285714285714285,27.142857142857142
"2021-09-05 00:00:00",20,9,29.571428571428573,26.285714285714285
"2021-09-06 00:00:00",20,11,29.285714285714285,26.285714285714285
"2021-09-07 00:00:00",19,10,29,25.714285714285715
"2021-09-08 00:00:00",20,12,29.428571428571427,26
"2021-09-09 00:00:00",17,8,28.571428571428573,26.285714285714285
"2021-09-10 00:00:00",13,11,28.285714285714285,26.714285714285715
"2021-09-11 00:00:00",16,8,27.714285714285715,26.857142857142858
"2021-09-12 00:00:00",15,14,27.714285714285715,27.428571428571427
"2021-09-13 00:00:00",19,7,27,27.714285714285715
"2021-09-14 00:00:00",14,14,26.857142857142858,29
"2021-09-15 00:00:00",15,10,25.857142857142858,30
"2021-09-16 00:00:00",14,17,26.714285714285715,30.714285714285715
"2021-09-17 00:00:00",14,8,26.428571428571427,31.428571428571427
"2021-09-18 00:00:00",18,12,27.285714285714285,31.714285714285715
"2021-09-19 00:00:00",16,8,26.571428571428573,31.714285714285715
"2021-09-20 00:00:00",12,12,26.285714285714285,32.285714285714285
"2021-09-21 00:00:00",17,11,26.285714285714285,32.142857142857146
"2021-09-22 00:00:00",18,12,27,31.571428571428573
"2021-09-23 00:00:00",15,15,26.857142857142858,31.571428571428573
"2021-09-24 00:00:00",18,11,27.857142857142858,30.714285714285715
"2021-09-25 00:00:00",20,9,27.714285714285715,31
"2021-09-26 00:00:00",20,10,28.571428571428573,31.142857142857142
"2021-09-27 00:00:00",24,6,29.428571428571427,31.142857142857142
"2021-09-28 00:00:00",18,11,29.571428571428573,31
"2021-09-29 00:00:00",15,16,29.714285714285715,31
"2021-09-30 00:00:00",27,3,29.714285714285715,30.857142857142858
"2021-10-01 00:00:00",21,8,29.714285714285715,31.428571428571427
"2021-10-02 00:00:00",17,9,29.285714285714285,31.142857142857142
"2021-10-03 00:00:00",18,11,29.142857142857142,30.857142857142858
"2021-10-04 00:00:00",21,11,29.428571428571427,30.571428571428573
"2021-10-05 00:00:00",20,12,29.857142857142858,30.285714285714285
"2021-10-06 00:00:00",20,13,30.142857142857142,30.714285714285715
"2021-10-07 00:00:00",13,10,29.142857142857142,30.428571428571427
"2021-10-08 00:00:00",17,12,29.142857142857142,30.571428571428573
"2021-10-09 00:00:00",23,10,30.142857142857142,30.571428571428573
"2021-10-10 00:00:00",16,9,29.571428571428573,31.285714285714285
"2021-10-11 00:00:00",22,9,29.428571428571427,31.571428571428573
"2021-10-12 00:00:00",24,8,29.428571428571427,32.142857142857146
"2021-10-13 00:00:00",19,13,29.285714285714285,31.857142857142858
"2021-10-14 00:00:00",20,15,31,33
"2021-10-15 00:00:00",21,10,31.285714285714285,32.857142857142854
"2021-10-16 00:00:00",22,12,31.428571428571427,33.42857142857143
"2021-10-17 00:00:00",20,10,32.142857142857146,34
"2021-10-18 00:00:00",18,18,32.857142857142854,34.42857142857143
"2021-10-19 00:00:00",21,13,33.142857142857146,34.857142857142854
"2021-10-20 00:00:00",23,12,33.57142857142857,35.42857142857143
"2021-10-21 00:00:00",27,9,33.714285714285715,35.142857142857146
"2021-10-22 00:00:00",19,16,34.285714285714285,35.714285714285715
"2021-10-23 00:00:00",19,13,34,36.142857142857146
"2021-10-24 00:00:00",19,11,34,35.714285714285715
"2021-10-25 00:00:00",24,14,34.285714285714285,35.714285714285715
"2021-10-26 00:00:00",24,9,34.142857142857146,35.714285714285715
"2021-10-27 00:00:00",18,10,33.142857142857146,35.142857142857146
"2021-10-28 00:00:00",25,10,33,35
"2021-10-29 00:00:00",17,13,32.285714285714285,34.714285714285715
"2021-10-30 00:00:00",20,11,32.142857142857146,34
"2021-10-31 00:00:00",21,11,32.42857142857143,33.42857142857143
"2021-11-01 00:00:00",22,14,32.142857142857146,33
"2021-11-02 00:00:00",15,17,32,32.714285714285715
"2021-11-03 00:00:00",15,18,32.714285714285715,32.57142857142857
"2021-11-04 00:00:00",19,16,32.714285714285715,31.285714285714285
"2021-11-05 00:00:00",21,7,32.42857142857143,30.571428571428573
"2021-11-06 00:00:00",17,16,32.714285714285715,30.857142857142858
"2021-11-07 00:00:00",22,15,33.42857142857143,31.142857142857142
"2021-11-08 00:00:00",21,13,33.142857142857146,30.857142857142858
"2021-11-09 00:00:00",15,17,33.142857142857146,29.857142857142858
"2021-11-10 00:00:00",20,12,33,30.428571428571427
"2021-11-11 00:00:00",14,17,32.42857142857143,31.142857142857142
"2021-11-12 00:00:00",15,17,33,31.428571428571427
"2021-11-13 00:00:00",23,10,33,31.571428571428573
"2021-11-14 00:00:00",20,15,32.714285714285715,31.428571428571427
"2021-11-15 00:00:00",27,9,33,31.285714285714285
"2021-11-16 00:00:00",19,15,33.285714285714285,32.42857142857143
"2021-11-17 00:00:00",22,16,34.142857142857146,31.857142857142858
"2021-11-18 00:00:00",19,13,34.285714285714285,32.142857142857146
"2021-11-19 00:00:00",25,12,35,32.285714285714285
"2021-11-20 00:00:00",16,17,35,32.42857142857143
"2021-11-21 00:00:00",22,12,34.857142857142854,32.714285714285715
"2021-11-22 00:00:00",27,9,34.857142857142854,33
"2021-11-23 00:00:00",25,14,35.57142857142857,32.714285714285715
"2021-11-24 00:00:00",23,12,35.142857142857146,33.42857142857143
"2021-11-25 00:00:00",20,17,35.857142857142854,33.285714285714285
"2021-11-26 00:00:00",27,10,35.857142857142854,33.714285714285715
"2021-11-27 00:00:00",19,17,36.285714285714285,33.57142857142857
"2021-11-28 00:00:00",25,10,36.42857142857143,34
"2021-11-29 00:00:00",22,13,36.285714285714285,34.42857142857143
"2021-11-30 00:00:00",18,19,36,34.285714285714285
"2021-12-01 00:00:00",21,14,36,33.714285714285715
"2021-12-02 00:00:00",20,17,36,34.57142857142857
"2021-12-03 00:00:00",26,13,36.285714285714285,34.142857142857146
"2021-12-04 00:00:00",16,17,35.857142857142854,33.857142857142854
"2021-12-05 00:00:00",19,16,35.857142857142854,33.285714285714285
"2021-12-06 00:00:00",25,10,35.857142857142854,33
"2021-12-07 00:00:00",22,14,35.714285714285715,33.285714285714285
"2021-12-08 00:00:00",22,12,35.57142857142857,33.57142857142857
"2021-12-09 00:00:00",20,16,35.42857142857143,33.285714285714285
"2021-12-10 00:00:00",28,10,35.285714285714285,33
"2021-12-11 00:00:00",20,15,35.57142857142857,33.142857142857146
"2021-12-12 00:00:00",22,12,35.42857142857143,33.857142857142854
"2021-12-13 00:00:00",22,16,35.857142857142854,34
"2021-12-14 00:00:00",16,21,36,34
"2021-12-15 00:00:00",17,13,35.42857142857143,34.57142857142857
"2021-12-16 00:00:00",23,15,35.714285714285715,33.285714285714285
"2021-12-17 00:00:00",24,11,35.285714285714285,33.57142857142857
"2021-12-18 00:00:00",22,15,35.57142857142857,33.857142857142854
"2021-12-19 00:00:00",19,13,35.285714285714285,33.285714285714285
"2021-12-20 00:00:00",20,9,34,32.857142857142854
"2021-12-21 00:00:00",24,12,33.857142857142854,33
"2021-12-22 00:00:00",22,14,34.714285714285715,32
"2021-12-23 00:00:00",18,14,33.857142857142854,33.142857142857146
"2021-12-24 00:00:00",24,10,33.714285714285715,33.142857142857146
"2021-12-25 00:00:00",21,13,33.285714285714285,32.42857142857143
"2021-12-26 00:00:00",23,11,33.57142857142857,32.714285714285715
"2021-12-27 00:00:00",22,13,34.42857142857143,32.57142857142857
"2021-12-28 00:00:00",17,16,34,32.857142857142854
"2021-12-29 00:00:00",21,12,33.57142857142857,32.857142857142854
"2021-12-30 00:00:00",24,12,34.142857142857146,32.57142857142857
"2021-12-31 00:00:00",21,13,34.142857142857146,32.285714285714285
"2022-01-01 00:00:00",18,15,34,32.42857142857143
"2022-01-02 00:00:00",21,13,34,31.428571428571427
"2022-01-03 00:00:00",18,11,33.142857142857146,32.285714285714285
"2022-01-04 00:00:00",19,10,32.57142857142857,31.428571428571427
"2022-01-05 00:00:00",20,13,32.57142857142857,31.428571428571427
"2022-01-06 00:00:00",21,13,32.285714285714285,31.428571428571427
"2022-01-07 00:00:00",21,10,31.857142857142858,31.857142857142858
"2022-01-08 00:00:00",20,16,32.285714285714285,31.857142857142858
"2022-01-09 00:00:00",20,13,32.142857142857146,32.714285714285715
"2022-01-10 00:00:00",23,10,32.714285714285715,31.714285714285715
"2022-01-11 00:00:00",19,12,33,32.57142857142857
"2022-01-12 00:00:00",15,12,32.142857142857146,32.714285714285715
"2022-01-13 00:00:00",19,13,31.857142857142858,32.142857142857146
"2022-01-14 00:00:00",21,13,32.285714285714285,31.571428571428573
"2022-01-15 00:00:00",18,17,32.142857142857146,32.142857142857146
"2022-01-16 00:00:00",17,15,32,31.428571428571427
"2022-01-17 00:00:00",23,8,31.714285714285715,31.857142857142858
"2022-01-18 00:00:00",20,14,32.142857142857146,31.142857142857142
"2022-01-19 00:00:00",16,13,32.42857142857143,31.142857142857142
"2022-01-20 00:00:00",19,11,32.142857142857146,31.285714285714285
"2022-01-21 00:00:00",20,14,32.142857142857146,31.714285714285715
"2022-01-22 00:00:00",18,11,31.285714285714285,31.285714285714285
"2022-01-23 00:00:00",16,14,31,31.857142857142858
"2022-01-24 00:00:00",22,12,31.428571428571427,32.285714285714285
"2022-01-25 00:00:00",24,13,31.857142857142858,32.142857142857146
"2022-01-26 00:00:00",23,12,32.714285714285715,32.42857142857143
"2022-01-27 00:00:00",20,16,33.57142857142857,32.857142857142854
"2022-01-28 00:00:00",17,12,32.857142857142854,33
"2022-01-29 00:00:00",18,17,33.714285714285715,33.142857142857146
"2022-01-30 00:00:00",20,16,34.57142857142857,33.142857142857146
"2022-01-31 00:00:00",19,15,34.57142857142857,32.714285714285715
"2022-02-01 00:00:00",19,11,33.57142857142857,32.42857142857143
"2022-02-02 00:00:00",22,12,33.42857142857143,31.857142857142858
"2022-02-03 00:00:00",19,10,32.42857142857143,31.428571428571427
"2022-02-04 00:00:00",28,8,33.42857142857143,31
"2022-02-05 00:00:00",24,12,33.57142857142857,31.428571428571427
"2022-02-06 00:00:00",20,15,33.42857142857143,30.714285714285715
"2022-02-07 00:00:00",22,13,33.57142857142857,31.285714285714285
"2022-02-08 00:00:00",21,14,34.285714285714285,32
"2022-02-09 00:00:00",18,14,34,32.142857142857146
"2022-02-10 00:00:00",22,13,34.857142857142854,32.857142857142854
"2022-02-11 00:00:00",19,16,34.714285714285715,33
"2022-02-12 00:00:00",26,9,34.57142857142857,32
"2022-02-13 00:00:00",21,13,34.42857142857143,31.571428571428573
"2022-02-14 00:00:00",23,13,34.57142857142857,31
"2022-02-15 00:00:00",17,12,33.714285714285715,30.857142857142858
"2022-02-16 00:00:00",17,17,34,31
"2022-02-17 00:00:00",21,12,33.714285714285715,30.142857142857142
"2022-02-18 00:00:00",17,18,33.714285714285715,31
"2022-02-19 00:00:00",19,13,33.285714285714285,31.285714285714285
"2022-02-20 00:00:00",18,15,33.142857142857146,33
"2022-02-21 00:00:00",18,15,32.714285714285715,33.57142857142857
"2022-02-22 00:00:00",25,13,34,34
"2022-02-23 00:00:00",20,10,33.42857142857143,34
"2022-02-24 00:00:00",23,9,33.285714285714285,34.57142857142857
"2022-02-25 00:00:00",24,9,33,33.57142857142857
"2022-02-26 00:00:00",17,17,33.285714285714285,33.42857142857143
"2022-02-27 00:00:00",25,13,34,32.857142857142854
"2022-02-28 00:00:00",21,14,34.285714285714285,32.285714285714285
"2022-03-01 00:00:00",19,14,33.57142857142857,31.714285714285715
"2022-03-02 00:00:00",26,8,34.142857142857146,31.714285714285715
"2022-03-03 00:00:00",17,15,34.142857142857146,31.428571428571427
"2022-03-04 00:00:00",18,15,34.142857142857146,31.714285714285715
"2022-03-05 00:00:00",20,16,34.42857142857143,32.285714285714285
"2022-03-06 00:00:00",21,11,33.57142857142857,32.42857142857143
"2022-03-07 00:00:00",17,16,33.285714285714285,32.42857142857143
"2022-03-08 00:00:00",16,13,32.714285714285715,32.714285714285715
"2022-03-09 00:00:00",16,17,32.57142857142857,33.142857142857146
"2022-03-10 00:00:00",20,11,32.42857142857143,32.857142857142854
"2022-03-11 00:00:00",20,15,32.714285714285715,32.857142857142854
"2022-03-12 00:00:00",21,10,32,32.714285714285715
"2022-03-13 00:00:00",21,15,32.57142857142857,32.57142857142857
"2022-03-14 00:00:00",19,13,32.42857142857143,32.714285714285715
"2022-03-15 00:00:00",23,12,33.285714285714285,32.285714285714285
"2022-03-16 00:00:00",16,14,32.857142857142854,32.142857142857146
"2022-03-17 00:00:00",19,13,33,32.857142857142854
"2022-03-18 00:00:00",18,10,32,33.142857142857146
"2022-03-19 00:00:00",20,12,32.142857142857146,33
"2022-03-20 00:00:00",16,15,31.428571428571427,33.285714285714285
"2022-03-21 00:00:00",22,11,31.571428571428573,33.142857142857146
"2022-03-22 00:00:00",18,13,31,33.57142857142857
"2022-03-23 00:00:00",19,10,30.857142857142858,33.42857142857143
"2022-03-24 00:00:00",17,15,30.857142857142858,33.285714285714285
"2022-03-25 00:00:00",19,10,31,33.57142857142857
"2022-03-26 00:00:00",17,11,30.428571428571427,33.285714285714285
"2022-03-27 00:00:00",19,13,30.571428571428573,32.714285714285715
"2022-03-28 00:00:00",16,15,30.285714285714285,32.714285714285715
"2022-03-29 00:00:00",26,11,31.142857142857142,31.857142857142858
"2022-03-30 00:00:00",14,12,30.714285714285715,31.285714285714285
"2022-03-31 00:00:00",20,12,30.714285714285715,30.857142857142858
"2022-04-01 00:00:00",15,17,31.142857142857142,30.285714285714285
"2022-04-02 00:00:00",20,13,31.857142857142858,29.571428571428573
"2022-04-03 00:00:00",20,15,32.285714285714285,30
"2022-04-04 00:00:00",20,11,32.285714285714285,30
"2022-04-05 00:00:00",17,14,31.428571428571427,30.142857142857142
"2022-04-06 00:00:00",20,12,32.285714285714285,30.285714285714285
"2022-04-07 00:00:00",22,8,32,30.714285714285715
"2022-04-08 00:00:00",17,13,31.714285714285715,30.714285714285715
"2022-04-09 00:00:00",20,9,31.142857142857142,31.571428571428573
"2022-04-10 00:00:00",18,15,30.857142857142858,30.857142857142858
"2022-04-11 00:00:00",21,12,31.142857142857142,31.285714285714285
"2022-04-12 00:00:00",12,17,30.857142857142858,32
"2022-04-13 00:00:00",18,16,31.142857142857142,32.42857142857143
"2022-04-14 00:00:00",21,7,30.857142857142858,32.42857142857143
"2022-04-15 00:00:00",19,11,30.857142857142858,32.57142857142857
"2022-04-16 00:00:00",16,16,31.285714285714285,32.857142857142854
"2022-04-17 00:00:00",21,11,31.142857142857142,34.142857142857146
"2022-04-18 00:00:00",20,8,30.428571428571427,33.42857142857143
"2022-04-19 00:00:00",14,18,30.857142857142858,33.285714285714285
"2022-04-20 00:00:00",15,15,30.285714285714285,33.57142857142857
"2022-04-21 00:00:00",13,17,30.571428571428573,33.57142857142857
"2022-04-22 00:00:00",22,9,30.714285714285715,33.42857142857143
"2022-04-23 00:00:00",19,15,31,32.714285714285715
"2022-04-24 00:00:00",18,16,31.285714285714285,31.428571428571427
"2022-04-25 00:00:00",16,15,31.714285714285715,31.285714285714285
"2022-04-26 00:00:00",22,11,31.857142857142858,30.571428571428573
"2022-04-27 00:00:00",23,11,32.42857142857143,30.285714285714285
"2022-04-28 00:00:00",17,15,32.714285714285715,29.857142857142858
"2022-04-29 00:00:00",18,15,33,29.428571428571427
"2022-04-30 00:00:00",26,10,33.285714285714285,29.571428571428573
"2022-05-01 00:00:00",17,15,33,29.285714285714285
"2022-05-02 00:00:00",21,13,33.42857142857143,29.857142857142858
"2022-05-03 00:00:00",19,19,34.142857142857146,30.428571428571427
"2022-05-04 00:00:00",19,12,33.714285714285715,30.142857142857142
"2022-05-05 00:00:00",26,9,34.142857142857146,30.285714285714285
"2022-05-06 00:00:00",20,13,34.142857142857146,30.142857142857142
"2022-05-07 00:00:00",25,11,34.142857142857146,30.428571428571427
"2022-05-08 00:00:00",21,13,34.42857142857143,31.285714285714285
"2022-05-09 00:00:00",21,10,34,31
"2022-05-10 00:00:00",15,18,33.285714285714285,30.857142857142858
"2022-05-11 00:00:00",19,13,33.42857142857143,30.714285714285715
"2022-05-12 00:00:00",13,17,32.714285714285715,30.857142857142858
"2022-05-13 00:00:00",17,17,32.857142857142854,30.857142857142858
"2022-05-14 00:00:00",17,15,32.285714285714285,30.571428571428573
"2022-05-15 00:00:00",19,15,32.285714285714285,30.285714285714285
"2022-05-16 00:00:00",21,10,32.285714285714285,30.285714285714285
"2022-05-17 00:00:00",17,14,32,30.428571428571427
"2022-05-18 00:00:00",16,16,32,31
"2022-05-19 00:00:00",14,18,32.285714285714285,30.571428571428573
"2022-05-20 00:00:00",20,16,32.57142857142857,31
"2022-05-21 00:00:00",16,12,32,31.857142857142858
"2022-05-22 00:00:00",21,12,31.857142857142858,32.142857142857146
"2022-05-23 00:00:00",19,15,32.285714285714285,32.285714285714285
"2022-05-24 00:00:00",16,16,32.42857142857143,32.57142857142857
"2022-05-25 00:00:00",18,14,32.42857142857143,32.42857142857143
"2022-05-26 00:00:00",16,17,32.57142857142857,32.714285714285715
"2022-05-27 00:00:00",24,11,32.42857142857143,32.42857142857143
"2022-05-28 00:00:00",25,11,33.57142857142857,32
"2022-05-29 00:00:00",16,19,33.857142857142854,31.285714285714285
"2022-05-30 00:00:00",18,14,33.57142857142857,30.571428571428573
"2022-05-31 00:00:00",19,20,34.57142857142857,30.285714285714285
"2022-06-01 00:00:00",19,16,35,29.857142857142858
"2022-06-02 00:00:00",22,12,35.142857142857146,29.714285714285715
"2022-06-03 00:00:00",21,11,34.714285714285715,30.571428571428573
"2022-06-04 00:00:00",22,12,34.42857142857143,29.857142857142858
"2022-06-05 00:00:00",15,20,34.42857142857143,30.428571428571427
"2022-06-06 00:00:00",25,10,34.857142857142854,30.857142857142858
"2022-06-07 00:00:00",21,17,34.714285714285715,31.142857142857142
"2022-06-08 00:00:00",15,17,34.285714285714285,31.428571428571427
"2022-06-09 00:00:00",19,15,34.285714285714285,31.714285714285715
"2022-06-10 00:00:00",25,10,34.714285714285715,31.285714285714285
"2022-06-11 00:00:00",17,18,34.857142857142854,31.571428571428573
"2022-06-12 00:00:00",25,12,35.142857142857146,32
"2022-06-13 00:00:00",18,14,34.714285714285715,32.285714285714285
"2022-06-14 00:00:00",19,18,34.57142857142857,32.142857142857146
"2022-06-15 00:00:00",22,14,35.142857142857146,33
"2022-06-16 00:00:00",24,13,35.57142857142857,32.714285714285715
"2022-06-17 00:00:00",17,16,35.285714285714285,32.142857142857146
"2022-06-18 00:00:00",23,12,35.285714285714285,32.285714285714285
"2022-06-19 00:00:00",22,13,35,31.571428571428573
"2022-06-20 00:00:00",20,16,35.57142857142857,31.428571428571427
"2022-06-21 00:00:00",19,14,35,30.714285714285715
"2022-06-22 00:00:00",21,15,35,29.428571428571427
"2022-06-23 00:00:00",27,11,35.142857142857146,29.428571428571427
"2022-06-24 00:00:00",25,11,35.57142857142857,29.857142857142858
"2022-06-25 00:00:00",23,9,35.142857142857146,29.714285714285715
"2022-06-26 00:00:00",24,9,34.857142857142854,29.428571428571427
"2022-06-27 00:00:00",16,17,34.42857142857143,29
"2022-06-28 00:00:00",12,19,34.142857142857146,29.571428571428573
"2022-06-29 00:00:00",15,18,33.714285714285715,30
"2022-06-30 00:00:00",20,17,33.57142857142857,29.714285714285715
"2022-07-01 00:00:00",14,20,33.285714285714285,29.142857142857142
"2022-07-02 00:00:00",24,9,33.42857142857143,29.285714285714285
"2022-07-03 00:00:00",21,11,33.285714285714285,29.571428571428573
"2022-07-04 00:00:00",22,11,33.285714285714285,30
"2022-07-05 00:00:00",19,10,33,29.428571428571427
"2022-07-06 00:00:00",22,11,33,28.142857142857142
"2022-07-07 00:00:00",18,12,32,27.714285714285715
"2022-07-08 00:00:00",17,11,31.142857142857142,27.714285714285715
"2022-07-09 00:00:00",14,15,30.571428571428573,27.428571428571427
"2022-07-10 00:00:00",16,14,30.285714285714285,26.714285714285715
"2022-07-11 00:00:00",21,16,30.857142857142858,26.285714285714285
"2022-07-12 00:00:00",18,14,31.285714285714285,26.142857142857142
"2022-07-13 00:00:00",17,11,30.571428571428573,26.857142857142858
"2022-07-14 00:00:00",19,11,30.571428571428573,27.142857142857142
"2022-07-15 00:00:00",15,13,30.571428571428573,27
"2022-07-16 00:00:00",16,11,30.285714285714285,26.714285714285715
"2022-07-17 00:00:00",16,12,30,28.142857142857142
"2022-07-18 00:00:00",21,12,29.428571428571427,29.142857142857142
"2022-07-19 00:00:00",14,10,28.285714285714285,30.285714285714285
"2022-07-20 00:00:00",17,14,28.714285714285715,31.571428571428573
"2022-07-21 00:00:00",21,13,29.285714285714285,32.857142857142854
"2022-07-22 00:00:00",20,16,30.428571428571427,34.285714285714285
"2022-07-23 00:00:00",24,11,31.571428571428573,35.714285714285715
"2022-07-24 00:00:00",18,15,32.285714285714285,36.142857142857146
"2022-07-25 00:00:00",17,14,32,36.142857142857146
"2022-07-26 00:00:00",21,10,33,36.142857142857146
"2022-07-27 00:00:00",19,17,33.714285714285715,36.285714285714285
"2022-07-28 00:00:00",21,13,33.714285714285715,35.857142857142854
"2022-07-29 00:00:00",20,12,33.142857142857146,35.857142857142854
"2022-07-30 00:00:00",17,16,32.857142857142854,36
"2022-07-31 00:00:00",16,19,33.142857142857146,35.857142857142854
"2022-08-01 00:00:00",23,10,33.42857142857143,35.857142857142854
"2022-08-02 00:00:00",21,13,33.857142857142854,36.57142857142857
"2022-08-03 00:00:00",23,10,33.42857142857143,36.285714285714285
"2022-08-04 00:00:00",15,17,33.142857142857146,36.285714285714285
"2022-08-05 00:00:00",15,20,33.57142857142857,35.714285714285715
"2022-08-06 00:00:00",15,18,33.57142857142857,35.142857142857146
"2022-08-07 00:00:00",21,13,33.42857142857143,35
"2022-08-08 00:00:00",30,7,34,35
"2022-08-09 00:00:00",14,17,33.57142857142857,34.142857142857146
"2022-08-10 00:00:00",21,15,34,34
"2022-08-11 00:00:00",23,13,34.57142857142857,33.714285714285715
"2022-08-12 00:00:00",25,12,34.857142857142854,33.857142857142854
"2022-08-13 00:00:00",19,15,35,34.42857142857143
"2022-08-14 00:00:00",22,13,35.142857142857146,33.714285714285715
"2022-08-15 00:00:00",16,19,34.857142857142854,33.285714285714285
"2022-08-16 00:00:00",15,23,35.857142857142854,32.142857142857146
"2022-08-17 00:00:00",19,15,35.57142857142857,31.857142857142858
"2022-08-18 00:00:00",26,10,35.57142857142857,32.42857142857143
"2022-08-19 00:00:00",16,16,34.857142857142854,32
"2022-08-20 00:00:00",21,19,35.714285714285715,31.142857142857142
"2022-08-21 00:00:00",21,13,35.57142857142857,30.428571428571427
"2022-08-22 00:00:00",23,14,35.857142857142854,30.285714285714285
"2022-08-23 00:00:00",15,22,35.714285714285715,31.428571428571427
"2022-08-24 00:00:00",22,15,36.142857142857146,31.571428571428573
"2022-08-25 00:00:00",19,14,35.714285714285715,31
"2022-08-26 00:00:00",22,10,35.714285714285715,31.857142857142858
"2022-08-27 00:00:00",18,13,34.42857142857143,32.285714285714285
"2022-08-28 00:00:00",19,11,33.857142857142854,33.714285714285715
"2022-08-29 00:00:00",21,16,33.857142857142854,34.142857142857146
"2022-08-30 00:00:00",14,12,32.285714285714285,34
"2022-08-31 00:00:00",17,13,31.285714285714285,33.714285714285715
"2022-09-01 00:00:00",16,11,30.428571428571427,33.42857142857143
"2022-09-02 00:00:00",18,11,30,32.714285714285715
"2022-09-03 00:00:00",19,11,29.857142857142858,31.428571428571427
"2022-09-04 00:00:00",23,6,29.714285714285715,30.285714285714285
"2022-09-05 00:00:00",19,12,28.857142857142858,29.571428571428573
"2022-09-06 00:00:00",16,13,29.285714285714285,29.285714285714285
"2022-09-07 00:00:00",18,9,28.857142857142858,29
"2022-09-08 00:00:00",25,9,29.857142857142858,29.428571428571427
"2022-09-09 00:00:00",22,16,31.142857142857142,28.571428571428573
"2022-09-10 00:00:00",13,19,31.428571428571427,28.285714285714285
"2022-09-11 00:00:00",20,14,32.142857142857146,27.714285714285715
"2022-09-12 00:00:00",17,17,32.57142857142857,27.714285714285715
"2022-09-13 00:00:00",28,8,33.57142857142857,27
"2022-09-14 00:00:00",20,12,34.285714285714285,26.857142857142858
"2022-09-15 00:00:00",15,16,33.857142857142854,25.857142857142858
"2022-09-16 00:00:00",15,18,33.142857142857146,26.714285714285715
"2022-09-17 00:00:00",22,9,33,26.428571428571427
"2022-09-18 00:00:00",20,12,32.714285714285715,27.285714285714285
"2022-09-19 00:00:00",17,12,32,26.571428571428573
